都道府県,年度,サービス種別,資料上の事業所名,資料上の法人名,資料上の市区町村,事業所番号,法人番号,定員,対象者延人数,工賃支払総額,平均工賃月額,突合できたか,突合方法,突合先の事業所名,突合先の市区町村,出典,内部ID
大阪府,2024年度,就労継続支援Ａ型,就労継続支援Ａ型 みやび,合同会社サライ,池田市,,3120903004041,10,55,5763357,104788,突合済み,corp_no+name,就労継続支援Ａ型　みやび,池田市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,3bf23c526dd2df57
大阪府,2024年度,就労継続支援Ａ型,ムジカドゥーエ,合同会社SIGROUP21,岬町,,9170003001697,20,181,18932567,104600,突合済み,corp_no+name,ムジカドゥーエ,泉南郡岬町,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,a157b13808870138
大阪府,2024年度,就労継続支援Ａ型,わ－くさぽ－とあたらし,合同会社あたらし,大阪市,,9120003008326,,478,49989124,104580,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ａ型,ネオワークス長堀橋,株式会社 ネオワークス,大阪市,,7120001238934,20,193,20153498,104422,突合済み,corp_no+name,ネオワークス　長堀橋,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,c6e801e94b17fbeb
大阪府,2024年度,就労継続支援Ａ型,就労継続支援Ａ型事業所 南海ライフリレーションあびこ道,南海ライフリレーション株式会社,大阪市,,7120001169989,20,420,43849230,104403,突合済み,corp_no+name,就労継続支援Ａ型事業所　南海ライフリレーションあびこ道,大阪市住吉区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,83296a6df7760ea5
大阪府,2024年度,就労継続支援Ａ型,テイラーズ・ギルド久宝園事業所,特定非営利活動法人テイラーズ・ギルド,八尾市,,4122005003012,20,1591,165611640,104093,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ａ型,リールスジョブ北浜,株式会社たのしい職場,大阪市,,2120001194356,20,171,17757175,103843,突合済み,corp_no+name,リールスジョブ北浜,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,c9f647007ba75a49
大阪府,2024年度,就労継続支援Ａ型,だいこん畑東部市場店,有限会社だいこん畑,大阪市,,7120002005879,20,320,33126328,103520,突合済み,corp_no+name,だいこん畑　東部市場店,大阪市東住吉区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,3da4c11b98a3eca0
大阪府,2024年度,就労継続支援Ａ型,就労支援センターハーテス天六,ライフワーク株式会社,大阪市,,9120001262206,20,276,28510702,103300,突合済み,corp_no+name,就労支援センター　ハーテス天六,大阪市北区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,d634d83799d7a572
大阪府,2024年度,就労継続支援Ａ型,エムファンタジー,株式会社エムファンタジー,岸和田市,,4120101053058,10,77,7945308,103186,突合済み,pref+city+name,エムファンタジー,岸和田市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,84dd5fce02edc407
大阪府,2024年度,就労継続支援Ａ型,就労支援センター ハーテスⅡ,ライフワーク株式会社,大阪市,,9120001262206,20,270,27796354,102949,突合済み,corp_no+name,就労支援センター　ハーテスⅡ,大阪市淀川区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,e47b420656ff683d
大阪府,2024年度,就労継続支援Ａ型,Ｂｅ,株式会社Ｗｅｌｆａｒｅ,泉佐野市,,7120101059875,20,221,22716137,102788,突合済み,corp_no+name,Be,泉佐野市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,a36867fa4b27864a
大阪府,2024年度,就労継続支援Ａ型,フェニックスサポート,株式会社フェニックス,大阪市,,4120001106994,20,294,30209526,102753,突合済み,pref+city+name,フェニックスサポート,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,427db0cd87849807
大阪府,2024年度,就労継続支援Ａ型,ＡＮＤ＝Ｓ,株式会社Ｓａｐｕｌａｓ,大阪市,,8120001189219,7,80,8217788,102722,突合済み,corp_no+name,ＡＮＤ＝Ｓ,大阪市浪速区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,c598dcc72fdbfe47
大阪府,2024年度,就労継続支援Ａ型,ユニーク,株式会社ユニーク,高槻市,,8120901036833,20,247,25257370,102257,突合済み,pref+city+name,ユニーク,高槻市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,cd8083e5435b04fb
大阪府,2024年度,就労継続支援Ａ型,シードリーフ,有限会社Classy Lab,大阪市,,4120102021069,20,285,29000338,101756,突合済み,corp_no+name,シードリーフ,大阪市阿倍野区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,cd6409089b90e91c
大阪府,2024年度,就労継続支援Ａ型,eight本町,eight株式会社,大阪市,,2120001257757,20,263,26760097,101749,突合済み,corp_no+name,ｅｉｇｈｔ本町,大阪市西区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,e009b3654950e788
大阪府,2024年度,就労継続支援Ａ型,ライズテック,株式会社RISEtech,堺市,,8120101067175,20,231,23501853,101740,突合済み,corp_no+name,ライズテック,堺市中区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,f6dc8decdddfc59b
大阪府,2024年度,就労継続支援Ａ型,ひゅーまんきゃんぱす,株式会社ヒューマンキャンパス,大阪市,,1120001239054,20,397,40236926,101352,突合済み,pref+city+name,ひゅーまんきゃんぱす,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,a315a36372c8d120
大阪府,2024年度,就労継続支援Ａ型,ユニークコパン,株式会社ユニーク,高槻市,,8120901036833,20,308,31214263,101345,突合済み,pref+city+name,ユニークコパン,高槻市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,92e7e57446817001
大阪府,2024年度,就労継続支援Ａ型,ワークロード,株式会社ワークロード,大阪市,,4120001181492,10,120,12153873,101282,突合済み,corp_no+name,ワークロード,大阪市生野区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,f363f085d2856c11
大阪府,2024年度,就労継続支援Ａ型,まなびの郷 平野西,株式会社まなびの郷,大阪市,,7120001191547,15,267,27025821,101220,突合済み,pref+city+name,まなびの郷　平野西,大阪市平野区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,5129b45a7ceaff45
大阪府,2024年度,就労継続支援Ａ型,オレーヴ,オレーヴ株式会社,大阪市,,9120001176819,20,264,26658704,100980,突合済み,corp_no+name,オレーヴ,大阪市淀川区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,f017c0f35980c4dc
大阪府,2024年度,就労継続支援Ａ型,就労支援センターみらい,特定非営利活動法人みらい,堺市,,2120105008577,20,233,23494248,100834,突合済み,corp_no+name,就労支援センターみらい,堺市堺区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,5098de66ad886c4f
大阪府,2024年度,就労継続支援Ａ型,特定非営利活動法人 八尾自立支援センター,特定非営利活動法人 八尾自立支援センター,八尾市,,1122005002900,30,323,32561149,100809,突合済み,corp_no+name,特定非営利活動法人　八尾自立支援センター,八尾市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,97a2ff018a89abf4
大阪府,2024年度,就労継続支援Ａ型,就労支援センターにこにこ,株式会社ラーカイラム,大阪市,,8120001178799,10,229,23080312,100787,突合済み,corp_no+name,就労支援センターにこにこ,大阪市淀川区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,ba9733e888b5ca64
大阪府,2024年度,就労継続支援Ａ型,ロイヤルビー,株式会社ハニービー,大阪市,,9120001176298,20,207,20833292,100644,突合済み,corp_no+name,ロイヤルビー,大阪市浪速区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,3879ee0023409b1d
大阪府,2024年度,就労継続支援Ａ型,就労支援センターハーテス,ライフワーク株式会社,大阪市,,9120001262206,20,244,24515732,100474,突合済み,corp_no+name,就労支援センター　ハーテス,大阪市淀川区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,0d232517ace387f9
大阪府,2024年度,就労継続支援Ａ型,就労支援センターらいふ,株式会社新栄ライフサービス,八尾市,,4122001018864,20,226,22701838,100451,突合済み,corp_no+name,就労支援センターらいふ,八尾市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,dfa71397532b9669
大阪府,2024年度,就労継続支援Ａ型,就労生活サポートセンターはなはな,特定非営利活動法人ふたつの花,東大阪市,,6122005003241,20,247,24789994,100364,突合済み,corp_no+name,就労生活サポートセンターはなはな,東大阪市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,9b08620442488ac2
大阪府,2024年度,就労継続支援Ａ型,てくにかるさぽーとあたらし,合同会社あたらし,大阪市,,9120003008326,20,196,19640942,100209,突合済み,corp_no+name,てくにかるさぽーとあたらし,大阪市西区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,7994296fdb150eac
大阪府,2024年度,就労継続支援Ａ型,オリエンタルワークス,株式会社オリエンタルワークス,茨木市,,7120901038830,20,231,23104946,100021,突合済み,pref+city+name,オリエンタルワークス,茨木市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,20b77f97c6cc4da8
大阪府,2024年度,就労継続支援Ａ型,あっぱれ,株式会社 睡蓮,八尾市,,2120001188820,20,314,31352240,99848,突合済み,corp_no+name,あっぱれ,八尾市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,4ee3ee3027be636b
大阪府,2024年度,就労継続支援Ａ型,大阪アグリバイオ株式会社,大阪アグリバイオ株式会社,大東市,,8122001024181,25,365,36414460,99766,突合済み,corp_no+name,大阪アグリバイオ株式会社,大東市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,4aba92dffd8e0c7f
大阪府,2024年度,就労継続支援Ａ型,らいふテラス,一般社団法人ライフテラス協会,池田市,,5120905005548,20,216,21547383,99756,突合済み,corp_no+name,らいふテラス,池田市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,5f3dab9aca2ceb29
大阪府,2024年度,就労継続支援Ａ型,セイフティ事業所,一般社団法人 セイフティ就労支援協会,大阪市,,3120005018700,20,381,37957881,99627,突合済み,corp_no+name,セイフティ事業所,大阪市北区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,edb0298e9c660bda
大阪府,2024年度,就労継続支援Ａ型,AC,一般社団法人AC,大阪市,,2120005023370,20,203,20204078,99527,突合済み,corp_no+name,ＡＣ,大阪市北区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,3733d3a2f66a4fcf
大阪府,2024年度,就労継続支援Ａ型,フューチャーライト,有限会社プロ・フィッツ,枚方市,,5120002057071,20,80,7961007,99513,突合済み,corp_no+name,フューチャーライト,枚方市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,d4a1278e0720b622
大阪府,2024年度,就労継続支援Ａ型,ハニービー,株式会社ハニービー,大阪市,,9120001176298,20,450,44752029,99449,突合済み,corp_no+name,ハニービー,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,4bbc855b479f33c5
大阪府,2024年度,就労継続支援Ａ型,就労継続支援Ａ型Ａｉｍｅｒグループ,株式会社AMIE,大阪市,,1120901042598,19,199,19777640,99385,突合済み,pref+city+name,就労継続支援A型Aimerグループ,大阪市淀川区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,e2d14075c47d6dc3
大阪府,2024年度,就労継続支援Ａ型,なごやか八尾,株式会社 未来,八尾市,,4122001035637,11,119,11820411,99331,突合済み,corp_no+name,なごやか八尾,八尾市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,481a564fd588b3a4
大阪府,2024年度,就労継続支援Ａ型,エンパシー,株式会社エンパシー,大阪市,,4120001245207,20,166,16467073,99199,突合済み,corp_no+name,エンパシー,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,519daf538cfe2cc4
大阪府,2024年度,就労継続支援Ａ型,クィーンビー,株式会社ハニービー,大阪市,,9120001176298,20,407,40261862,98923,突合済み,corp_no+name,クィーンビー,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,e5d1e8f13ee5c5ff
大阪府,2024年度,就労継続支援Ａ型,espo！長堀橋,合同会社ケアマインド,大阪市,,8120103002106,20,283,27909310,98619,突合済み,corp_no+name,ｅｓｐｏ！長堀橋,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,66e3bac8eb8c5b3d
大阪府,2024年度,就労継続支援Ａ型,特定非営利活動法人竹光自立支援センター,特定非営利活動法人竹光自立支援センター,大阪市,,1120005019064,20,335,33034363,98610,突合済み,pref+city+name,特定非営利活動法人竹光自立支援センター,大阪市平野区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,3ec7084354309c07
大阪府,2024年度,就労継続支援Ａ型,フローラ,株式会社エイトワークス浪速,大阪市,,9120001172925,20,518,50950723,98360,突合済み,corp_no+name,フローラ,大阪市浪速区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,8ad6c81872985547
大阪府,2024年度,就労継続支援Ａ型,就労継続支援といろ,株式会社おにぎり村,堺市,,5120001222659,10,71,6982088,98339,突合済み,corp_no+name,就労継続支援といろ,水戸市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,e2fbdad8844cb934
大阪府,2024年度,就労継続支援Ａ型,RITARM,NPO法人RITARM,大阪市,,1120005020204,10,126,12385452,98297,突合済み,corp_no+name,ＲＩＴＡＲＭ,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,97078bb0ffabbb86
大阪府,2024年度,就労継続支援Ａ型,INO,株式会社INO,東大阪市,,7120001235634,10,38,3734548,98278,突合済み,corp_no+name,INO,東大阪市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,197ab024a9f332d9
大阪府,2024年度,就労継続支援Ａ型,就労支援事業所ちえの輪 池田五月山,株式会社ジャスト・トレンド,池田市,,9120001186644,20,263,25818144,98168,突合済み,corp_no+name,就労支援事業所ちえの輪　池田五月山,池田市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,4c0069b82ce2a196
大阪府,2024年度,就労継続支援Ａ型,ワーキングテラス,株式会社アマナ,寝屋川市,,1120001189282,20,423,41512975,98139,突合済み,corp_no+name,ワーキングテラス,寝屋川市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,61bbd3227376baf4
大阪府,2024年度,就労継続支援Ａ型,ぐろーあっぷ,株式会社Grand Pointｓ,大阪市,,5120003012298,19,500,49068161,98136,突合済み,corp_no+name,ぐろーあっぷ,大阪市中央区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,4eabd611b54dd79f
大阪府,2024年度,就労継続支援Ａ型,いちごファーム,社会福祉法人東香会,寝屋川市,,4120005012776,10,80,7840100,98001,突合済み,corp_no+name,いちごファーム,寝屋川市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,edf9c921718af726
大阪府,2024年度,就労継続支援Ａ型,就労支援事業所つみ木,株式会社リズム,大阪市,,6140001099500,20,196,19203774,97978,突合済み,corp_no+name,就労支援事業所　つみ木,大阪市北区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,510e1e5950f0d72d
