都道府県,分類,資料上の表記,資料上の事業所名,製品・サービスの内容,事業所番号,突合できたか,突合方法,突合先の事業所名,突合先の市区町村,出所,資料名,出典,内部ID
北海道,その他サービス,その他サービス・役務,未来ｓｍ,,0110101805,突合済み,pref+city+name,未来ｓｍ,札幌市中央区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,84bd4f987dcae0ff
北海道,その他サービス,その他サービス・役務,札幌東事業所,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,その他サービス,その他サービス・役務,松陰プラザ,,0111401642,突合済み,pref+city+name,松陰プラザ,函館市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,6320af6cff6227af
北海道,その他サービス,その他サービス・役務,株式会社 帆の風 平岸事業所,,0110505617,突合済み,pref+city+name,株式会社帆の風　平岸事業所,札幌市豊平区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,27aa577e6cfca5ae
北海道,その他サービス,その他サービス・役務,株式会社 帆の風 平岸事業所,,0110505617,突合済み,pref+city+name,株式会社帆の風　平岸事業所,札幌市豊平区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,27aa577e6cfca5ae
北海道,その他サービス,その他サービス・役務,株式会社HSS B型事業所,,0112908066,突合済み,pref+city+name,株式会社HSS　B型事業所,旭川市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,051dda4f717c959a
北海道,その他サービス,その他サービス・役務,株式会社ウェイブアイ,,0113602635,突合済み,pref+city+name,株式会社ウェイブアイ,苫小牧市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,44be5adb005734d5
北海道,その他サービス,その他サービス・役務,株式会社トリノ,,0114601438,突合済み,pref+city+name,株式会社トリノ,帯広市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,8bc60c860ec62c35
北海道,その他サービス,その他サービス・役務,株式会社トリノ,,0114601438,突合済み,pref+city+name,株式会社トリノ,帯広市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,8bc60c860ec62c35
北海道,その他サービス,その他サービス・役務,株式会社ネットワーク,,0113500961,突合済み,pref+city+name,株式会社ネットワーク,登別市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,37f7579bace640a2
北海道,その他サービス,その他サービス・役務,株式会社帆の風 千歳事業所,,0111100533,突合済み,pref+city+name,株式会社帆の風　千歳事業所,千歳市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,5f86d8ef795f08f1
北海道,その他サービス,その他サービス・役務,株式会社帆の風 千歳事業所,,0111100533,突合済み,pref+city+name,株式会社帆の風　千歳事業所,千歳市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,5f86d8ef795f08f1
北海道,その他サービス,その他サービス・役務,歩 星置,,0110901543,突合済み,pref+city+name,歩　星置,札幌市手稲区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,a98f69ed16c8544a
北海道,その他サービス,その他サービス・役務,永光,,0113600308,突合済み,pref+city+name,永光,苫小牧市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,542cc6677722a5ab
北海道,その他サービス,その他サービス・役務,活動支援施設あけぼの,,0113500763,突合済み,pref+city+name,活動支援施設　あけぼの,室蘭市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,5a5927a6bb40eaf5
北海道,その他サービス,その他サービス・役務,湧くわく園 春光事業所,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,その他サービス,その他サービス・役務,満天の丘輝星,,0113100754,突合済み,pref+name,満天の丘　輝星,上川郡美瑛町,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,4b620a75485772bc
北海道,その他サービス,その他サービス・役務,滝川ほほえみ工房,,0117500157,突合済み,pref+city+name,滝川ほほえみ工房,滝川市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,6d024e2690df3a5e
北海道,その他サービス,その他サービス・役務,滝川新生園,,0117500322,突合済み,pref+city+name,滝川新生園,滝川市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,1e53b11dd64220a0
北海道,その他サービス,その他サービス・役務,爽やかネットワーク,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,その他サービス,その他サービス・役務,特定非営利活動法人 せたな共同作業所 ふれんど,,0111700233,突合済み,pref+city+name,特定非営利活動法人　せたな共同作業所ふれんど,久遠郡せたな町,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,eb4740615ff4db1b
北海道,その他サービス,その他サービス・役務,特定非営利活動法人 ライズ,,0110501244,突合済み,pref+city+name,特定非営利活動法人ライズ,札幌市西区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,d6cd90ac480f364d
北海道,その他サービス,その他サービス・役務,特定非営利活動法人 芦別あゆみ会,,0117300129,突合済み,pref+city+name,特定非営利活動法人　芦別あゆみ会,芦別市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,bb85ebe8675bfae0
北海道,その他サービス,その他サービス・役務,特定非営利活動法人グリップ,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,その他サービス,その他サービス・役務,特定非営利活動法人サポートハウスちゃお,,0116400227,突合済み,pref+city+name,特定非営利活動法人　サポートハウスちゃお,留萌市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,48e44e71e685f38c
北海道,その他サービス,その他サービス・役務,特定非営利活動法人余市はまなす,,0112500368,突合済み,pref+city+name,特定非営利活動法人　余市はまなす,余市郡余市町,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,04d13ef6d75be695
北海道,その他サービス,その他サービス・役務,特定非営利活動法人愛里の会 帯広事業所,,0114601305,突合済み,pref+city+name,特定非営利活動法人　愛里の会　帯広事業所,帯広市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,612886265544ed51
北海道,その他サービス,その他サービス・役務,犬＋就労継続支援B型事業所 WAN‘ｓ ＣＯＭ,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,その他サービス,その他サービス・役務,猫＋Plus,,0110600996,突合済み,pref+city+name,猫＋Ｐｌｕｓ,札幌市南区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,e127cc4ebd3a80ba
北海道,その他サービス,その他サービス・役務,生き活きワークセンター,,0110401502,突合済み,pref+city+name,生き活きワークセンター,札幌市手稲区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,64e58cd2c0e9c5ce
北海道,その他サービス,その他サービス・役務,生活介護。就労継続支援B型事業所 わらいち,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,その他サービス,その他サービス・役務,生活支援センターきずな,,0114300478,突合済み,pref+city+name,生活支援センターきずな,釧路郡釧路町,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,3ae24cc271c32474
北海道,その他サービス,その他サービス・役務,白石障がい者就労センタースカイ,,0110402401,突合済み,pref+city+name,白石障がい者就労センター　スカイ,札幌市白石区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,70338f2d5f322128
北海道,その他サービス,その他サービス・役務,百年の森 函館駅前,,0111402301,突合済み,pref+city+name,百年の森 函館駅前,函館市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,9852b2b0f55447b0
北海道,その他サービス,その他サービス・役務,砂川市つむぎの家,,0117100412,突合済み,pref+city+name,砂川市つむぎの家,砂川市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,e518c936e979c581
北海道,その他サービス,その他サービス・役務,社会就労センターらびぃ,,0114101058,突合済み,pref+city+name,社会就労センターらびぃ,釧路市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,c4f25aa8dd9608c5
北海道,その他サービス,その他サービス・役務,福の木,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,その他サービス,その他サービス・役務,福祉サービス事業所 笑心。,,0114701519,突合済み,pref+city+name,福祉サービス事業所　笑心。,中川郡幕別町,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,7a1aefc636c32707
北海道,その他サービス,その他サービス・役務,福祉サービス事業所リガール,,0112908561,突合済み,pref+city+name,福祉サービス事業所　リガール,旭川市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,bf79b7df96c09246
北海道,その他サービス,その他サービス・役務,第２ふみだす,,,未突合,city_mismatch,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,その他サービス,その他サービス・役務,継続支援コネクトベース琴似,,,未突合,ambiguous,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,その他サービス,その他サービス・役務,継続支援コネクトワークス中の島,,0110506946,突合済み,pref+city+name,継続支援コネクトワークス中の島,札幌市豊平区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,205d916de607ef9f
北海道,その他サービス,その他サービス・役務,継続支援コネクトワークス新さっぽろ,,0110800653,突合済み,pref+city+name,継続支援コネクトワークス新さっぽろ,札幌市厚別区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,0156986e6640340c
